Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Does Cash Bail Deter Misconduct?,"VOL. 15, NO. 3, JULY 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Courts routinely use low cash bail as a financial incentive to ensure released defendants appear in court and abstain from crime. This can create burdens for defendants with little empirical evidence on its efficacy. We exploit a prosecutor-driven reform that led to a sharp reduction in low cash bail and pretrial supervision, with no effect on pretrial detention, to test whether such incentive mechanisms succeed at their intended purpose. We find no evidence that financial collateral has a deterrent effect on failure to appear or pretrial crime. This paper also contributes to the literature on legal actor discretion, showing that nonbinding reforms may have limited impact on jail populations.",https://www.aeaweb.org/articles?id=10.1257/app.20210349,Aurélie Ouss,Megan Stevenson,,,,,,,,,,,,,,,,,,,K41,K42,,,,,,,,,,,,,,,,,,
When Do Politicians Appeal Broadly? The Economic Consequences of Electoral Rules in Brazil,"VOL. 15, NO. 3, JULY 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Electoral rules determine how voters' preferences are aggregated and translated into political representation. Using a regression discontinuity design, I contrast single- and two-round elections in Brazil. In two-round elections, the eventual winner must obtain at least 50 percent of the vote. I show that two-round elections provide incentives for candidates to secure a broader base of support and provide public goods more broadly. Candidates represent a more geographically diverse group of voters, public schools have more resources, and there is less variation in resources across schools. Effects appear to be driven by strategic responses of candidates rather than differential entry into races.",https://www.aeaweb.org/articles?id=10.1257/app.20210529,Moya Chin,,,,,,,,,,,,,,,,,,,,D72,H41,H75,I21,I28,O15,O17,,,,,,,,,,,,,
School Attendance Boundaries and the Segregation of Public Schools in the United States,"VOL. 15, NO. 3, JULY 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"School segregation is determined both by residential sorting and local policies, such as the drawing of attendance boundaries and school siting. This paper develops an approach to understanding the relative importance of these factors by calculating the distance-minimizing assignment of students to schools and assessing whether actual assignments differ systematically by race. Using census data and attendance boundary maps for nearly 1,600 school districts, I find that attendance boundaries create 5 percent more integration than a distance-minimizing baseline, while school siting plays almost no role. Residential segregation alone explains more than 100 percent of school segregation in the United States.",https://www.aeaweb.org/articles?id=10.1257/app.20200498,Tomás E. Monarrez,,,,,,,,,,,,,,,,,,,,H75,I21,I28,J15,R23,,,,,,,,,,,,,,,
Working Their Way Up? US Immigrants' Changing Labor Market Assimilation in the Age of Mass Migration,"VOL. 15, NO. 3, JULY 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Whether immigrants advance in labor markets during their life- times relative to natives is a fundamental question in the economics of immigration. We examine linked census records for five cohorts spanning 1850–1940, when immigration to the United States was at its peak. We find a U-shaped pattern of assimilation: immigrants were ""catching up"" to natives in the early and later cohorts, but not in between. This change was not due to shifts in immigrants' source countries. Instead, it was rooted in men's early-career occupations, which we associate with structural change, strengthening complementarities, and large immigration waves in the 1840s and 1900s.",https://www.aeaweb.org/articles?id=10.1257/app.20210008,William J. Collins,Ariell Zimran,,,,,,,,,,,,,,,,,,,J15,J24,J61,J82,N31,N32,,,,,,,,,,,,,,
From Hashtag to Hate Crime: Twitter and Antiminority Sentiment,"VOL. 15, NO. 3, JULY 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We study whether social media can amplify antiminority sentiment with a focus on Donald Trump's political rise. Using an instrumental variable strategy based on Twitter's early adopters at the South by Southwest festival in 2007, we find that higher Twitter use in a county is associated with a sizeable increase in anti-Muslim hate crimes after the 2016 presidential primaries. Trump's tweets about Muslims predict increases in xenophobic tweets by his followers, cable news mentions of Muslims, and hate crimes on the following days. These results suggest that social media content can affect real-life outcomes.",https://www.aeaweb.org/articles?id=10.1257/app.20210211,Karsten Müller,Carlo Schwarz,,,,,,,,,,,,,,,,,,,D72,J15,K42,L82,Z12,,,,,,,,,,,,,,,
Adverse Selection in Low-Income Health Insurance Markets: Evidence from an RCT in Pakistan,"VOL. 15, NO. 3, JULY 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We present robust evidence on adverse selection in hospitalization insurance for low-income individuals that received first-time access to insurance. A large randomized control trial from Pakistan allows us to separate adverse selection from moral hazard, estimate how selection changes at different points of the demand curve, and test simple measures to limit adverse selection. The results reveal substantial selection in individual policies, leading to welfare losses and the threat of a market breakdown. Bundling insurance policies at the household level or higher almost eliminates adverse selection, thus mitigating its welfare consequences and facilitating sustainable insurance supply.",https://www.aeaweb.org/articles?id=10.1257/app.20200639,Torben Fischer,Markus Frölich,Andreas Landmann,,,,,,,,,,,,,,,,,,D82,G22,I13,I18,O15,O16,,,,,,,,,,,,,,
What Difference Does a Health Plan Make? Evidence from Random Plan Assignment in Medicaid,"VOL. 15, NO. 3, JULY 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Exploiting the random assignment of Medicaid beneficiaries to managed care plans, we find substantial plan-specific spending effects despite plans having identical cost sharing. Enrollment in the lowest-spending plan reduces spending by at least 25 percent—primarily through quantity reductions—relative to enrollment in the highest-spending plan. Rather than reducing ""wasteful"" spending, lower-spending plans broadly reduce medical service provision—including the provision of low-cost, high-value care—and worsen beneficiary satisfaction and health. Consumer demand follows spending: a 10 percent increase in plan-specific spending is associated with a 40 percent increase in market share. These facts have implications for the government's contracting problem and program cost growth.",https://www.aeaweb.org/articles?id=10.1257/app.20210843,Michael Geruso,Timothy J. Layton,Jacob Wallace,,,,,,,,,,,,,,,,,,G22,H51,I13,I18,I38,,,,,,,,,,,,,,,
Generic Aversion and Observational Learning in the Over-the-Counter Drug Market,"VOL. 15, NO. 3, JULY 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Through a labeling intervention at a national retailer, we test three hypotheses for consumer aversion to generic over-the-counter drugs: lack of information on the comparability of generic and brand drugs, inattention to their price differences, and uncertainty about generic quality that can be reduced with information on peer purchase rates. With a difference-in-differences strategy, we find that posted information on the purchases of other customers increases generic purchase shares significantly, while other treatments have mixed results. Consumers without prior generic purchases appear particularly responsive to this information. These findings have policy implications for promoting evidence-based, cost-effective choices.",https://www.aeaweb.org/articles?id=10.1257/app.20200867,Mariana Carrera,Sofia Villas-Boas,,,,,,,,,,,,,,,,,,,D12,D83,L65,L81,M37,,,,,,,,,,,,,,,
Infrastructure Costs,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Despite infrastructure's importance to the US economy, evidence on its cost trajectory over time is sparse. We document real spending per new mile over the history of the Interstate Highway System. We find that spending per mile increased more than threefold from the 1960s to the 1980s. This increase persists even conditional on pre-existing observable geographic cost determinants. We then provide suggestive evidence on why. Input prices explain little of the increase. Statistically, changes in income and housing prices explain about half of the increase. We find suggestive evidence that the rise of ""citizen voice"" in government decision-making increased spending per mile.",https://www.aeaweb.org/articles?id=10.1257/app.20200398,Leah Brooks,Zachary Liscow,,,,,,,,,,,,,,,,,,,D72,H54,N42,N72,R31,R42,,,,,,,,,,,,,,
Discriminatory Lending: Evidence from Bankers in the Lab,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We implement a lab-in-the-field experiment with 334 Turkish loan officers to document gender discrimination in small business lending and unpack mechanisms. Officers review multiple real-life loan applications in which we randomize applicant gender. While unconditional approval rates are the same, officers are 26 percent more likely to require a guarantor when we present the same application as coming from a female instead of a male entrepreneur. A causal forest algorithm to estimate heterogeneous treatment effects reveals that discrimination is concentrated among young, inexperienced, and gender-biased officers. Discrimination mainly affects female loan applicants in male-dominated industries, indicating how financial frictions can perpetuate entrepreneurial gender segregation across sectors.",https://www.aeaweb.org/articles?id=10.1257/app.20210180,J. Michelle Brock,Ralph De Haas,,,,,,,,,,,,,,,,,,,C93,G21,G32,J16,L25,L26,O16,,,,,,,,,,,,,
Income Segregation and the Rise of the Knowledge Economy,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We analyze the effect of an increase in knowledge-intensive activities on spatial inequality in US cities. We leverage a predetermined network of patent citations to instrument for local innovation trends. Between 1990 and 2010, a one-standard-deviation increase in patent growth increases income segregation by 0.65 Gini points, corresponding to 0.31 standard deviations of the over-time change in income segregation. This effect mainly arises from the sorting of residents by income, occupation, and education. Local shocks to innovation induce a clustering of knowledge-intensive jobs and residents, amplified by the response of rents and amenities.",https://www.aeaweb.org/articles?id=10.1257/app.20210074,Enrico Berkes,Ruben Gaetani,,,,,,,,,,,,,,,,,,,D31,O31,O33,O34,R23,R32,,,,,,,,,,,,,,
