Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Spending Responses to High-Frequency Shifts in Payment Timing: Evidence from the Earned Income Tax Credit,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This study explores the spending response to tax refunds for Earned Income Tax Credit recipients using a novel dataset combining transaction-based measures of retail spending with administrative IRS data on tax refunds. Our dataset allows us to exploit variation in the timing of EITC refunds, including changes related to the 2017 PATH Act, along with cross-state differences in refund magnitudes to identify spending responses. Results show EITC recipients spend about $0.30 per refund dollar ($1,150 for the average refund) within just two weeks of issuance, suggesting stimulus targeted at this population may provide a quick boost to aggregate demand.",https://www.aeaweb.org/articles?id=10.1257/pol.20200590,Aditya Aladangady,Shifrah Aron-Dine,David Cashin,Wendy Dunn,Laura Feiveson,Paul Lengermann,Katherine Richard,Claudia Sahm,,,,,,,,,,,,,D12,E32,G51,H24,I38,K34,,,,,,,,,,,,,,
How Social Security Reform Affects Retirement and Pension Claiming,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"A reform increasing the full retirement age (FRA) by one year leads to larger than expected delays in pension claiming and retirement, while making late claiming more lucrative leads to a smaller than expected delay in pension claiming. Survey evidence shows people view the FRA as the ""normal"" retirement age and prefer to couple pension claiming and retirement decisions together, even though these two decisions are not coupled through social security provisions. Two mechanisms are at work: reference dependence with loss aversion in pension claiming, and spillovers from pension claiming on retirement choices. The FRA increase leads to large government savings.",https://www.aeaweb.org/articles?id=10.1257/pol.20200686,Rafael Lalive,Arvind Magesan,Stefan Staubli,,,,,,,,,,,,,,,,,,H55,J26,,,,,,,,,,,,,,,,,,
Investing in Ex Ante Regulation: Evidence from Pharmaceutical Patent Examination,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We explore how the US Patent and Trademark Office may improve the quality of issued patents on ""secondary"" drug features by giving examiners more time to review drug patent applications. Our findings suggest that current time allocations are causing examiners to issue low-quality secondary patents on the margin. To assess the merits of expanding ex ante scrutiny of drug patent applications at the agency, we set forth estimates of the various gains and losses associated with giving examiners more time, including reduced downstream litigation costs and added personnel expenses, along with both the static gains and dynamic innovation losses associated with earlier generic entry.",https://www.aeaweb.org/articles?id=10.1257/pol.20200703,Michael D. Frakes,Melissa F. Wasserman,,,,,,,,,,,,,,,,,,,K11,L65,O31,O34,O38,,,,,,,,,,,,,,,
The Impact of Organizational Boundaries on Health Care Coordination and Utilization,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We measure organizational concentration—the distribution of a patient's health care across organizations—to examine how firm boundaries affect health care efficiency. First, when patients move to regions where outpatient visits are typically concentrated within a small set of firms, their health care utilization falls. Second, for patients whose primary care providers (PCPs) exit the market, switching to a PCP with 1 standard deviation higher organizational concentration reduces utilization by 21 percent. This finding is robust to controlling for the spread of health care across providers. Increases in organizational concentration predict improvements in diabetes care and are not associated with greater use of emergency department or inpatient care.",https://www.aeaweb.org/articles?id=10.1257/pol.20200841,Leila Agha,Keith Marzilli Ericson,Xiaoxi Zhao,,,,,,,,,,,,,,,,,,D22,D23,D24,I11,J14,R32,,,,,,,,,,,,,,
Corporate Tax Breaks and Executive Compensation,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"I analyze the effect of two corporate tax breaks, bonus depreciation and the Domestic Production Activities Deduction (DPAD), on executive compensation in publicly traded US firms. I find both tax breaks significantly increase executive compensation. For every dollar a firm benefits from the tax breaks, compensation of the firm's top five highest-paid executives increases by $0.17 to $0.25. The tax breaks increase compensation primarily in firms with weaker governance structures, suggesting the compensation response is driven by executive rent extraction.",https://www.aeaweb.org/articles?id=10.1257/pol.20210155,Eric Ohrn,,,,,,,,,,,,,,,,,,,,D22,G34,H25,M12,M52,,,,,,,,,,,,,,,
Incentivizing School Attendance in the Presence of Parent-Child Information Frictions,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Many countries use CCTs targeted to parents to promote schooling. Attendance conditions may work through two channels: incentivization and information. If children have private information, (i) providing attendance information to parents may increase attendance inexpensively relative to CCTs and (ii) it may be more effective to incentivize children, who have full information, than parents. Tackling both questions in a unified experimental setting, we find that information alone improves parental monitoring and has a large effect relative to our CCT. Incentivizing children is at least as effective as incentivizing parents—importantly, not because parents were able to appropriate transfers to children.",https://www.aeaweb.org/articles?id=10.1257/pol.20210202,Damien de Walque,Christine Valente,,,,,,,,,,,,,,,,,,,D82,D83,I21,I22,I28,L31,O15,,,,,,,,,,,,,
The Costs of Misaligned Incentives: Energy Inefficiency and the Principal-Agent Problem,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"In many settings, misaligned incentives and inadequate monitoring lead employees to take self-interested actions. This paper identifies and quantifies the costs of this principal-agent problem in the context of an energy efficiency appliance replacement program. I show that contractors (agents) hired by the electric utility (the principal) increase their compensation by intentionally misreporting program data to authorize the replacement of nonqualified refrigerators. I estimate that each unqualified replacement reduces program benefits by $106 and saves 30 percent less electricity than replacements that follow program guidelines. The same program without a principal-agent distortion would increase program benefits by $60 per replacement.",https://www.aeaweb.org/articles?id=10.1257/pol.20210208,Joshua A. Blonz,,,,,,,,,,,,,,,,,,,,D82,L68,L94,L98,,,,,,,,,,,,,,,,
Interregional Contact and the Formation of a Shared Identity,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We study the long-run effects of contact with individuals from other regions in early adulthood on preferences, beliefs, and national identity. We combine a natural experiment, the random assignment of male conscripts to different locations throughout Spain, with tailored survey data. Being randomly assigned to complete military service outside of one's region of residence fosters contact with conscripts from other regions and increases sympathy and trust toward people from the region of service, as measured decades later. We also observe a long-lasting increase in identification with Spain for individuals originating from regions with strong peripheral nationalism.",https://www.aeaweb.org/articles?id=10.1257/pol.20210237,Manuel Bagues,Christopher Roth,,,,,,,,,,,,,,,,,,,D12,D83,D91,J45,R23,Z13,,,,,,,,,,,,,,
More than Words: Leaders' Speech and Risky Behavior during a Pandemic,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper investigates whether the anti-scientific rhetoric of modern populists can induce followers to engage in risky behavior. We gather electoral information, credit card expenses, and geo-localized mobile phone data for approximately 60 million devices in Brazil. After the president publicly dismissed the risks of the COVID-19 pandemic and challenged scientific recommendations, social distancing in pro-government localities declined. Consistently, credit card expenses increased immediately. Results are driven by localities with higher media penetration levels, active Twitter accounts, and a larger proportion of evangelical Christians, a critical electoral group.",https://www.aeaweb.org/articles?id=10.1257/pol.20210284,Nicolás Ajzenman,Tiago Cavalcanti,Daniel Da Mata,,,,,,,,,,,,,,,,,,D72,D91,I12,I18,L82,O15,Z12,,,,,,,,,,,,,
ACE—Analytic Climate Economy,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"I study optimal carbon taxation in an analytic quantitative integrated assessment model (IAM) that links IAM components, parametric assumptions, and calibration approaches directly to their policy impacts. I show how temperature's tax impact differs from that of previously analytically modeled carbon dynamics. Novel to analytic IAMs are a general economy, energy sectors including capital, varying degrees of substitutability across energy sources, an approximation of capital persistence, objective functions that include CES preferences and population weighting, and an explicit model of the greenhouse effect and ocean-atmosphere temperature dynamics. The paper enables economists to develop better-informed opinions about the social cost of carbon.",https://www.aeaweb.org/articles?id=10.1257/pol.20210297,Christian P. Traeger,,,,,,,,,,,,,,,,,,,,H23,H43,Q54,Q58,,,,,,,,,,,,,,,,
Immigrant Integration in the United States: The Role of Adult English Language Training,"VOL. 15, NO. 3, AUGUST 2023",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"The ability to speak and understand a host country's primary language is strongly associated with measures of immigrant integration. We estimate the causal effects of English language training for adult immigrants on participants' civic and economic outcomes using randomized enrollment lotteries from a public adult education program in Massachusetts. Participation doubles voter participation and increases annual earnings by $2,400 (56 percent). Increased tax revenue from earnings gains cover program costs over time, generating a 6 percent return for taxpayers. Ours is the first randomized evaluation of adult English language training as a standalone intervention in the United States.",https://www.aeaweb.org/articles?id=10.1257/pol.20210336,Blake H. Heller,Kirsten Slungaard Mumma,,,,,,,,,,,,,,,,,,,D72,H75,I21,I26,J15,J24,J31,,,,,,,,,,,,,
