Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
A Bias of Screening,"VOL. 1, NO. 3, DECEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper deals with the issue of screening. It focuses on a decision maker who, based on noisy unbiased assessments, screens elements from a general set. Our analysis shows that stricter screening not only reduces the number of accepted elements, but possibly reduces their average expected value. We provide a characterization for optimal threshold strategies for screening and also derive implications to cases where such screening strategies are suboptimal. We further provide various applications of our results to credit ratings, auctions, general trade, the Peter Principle, and affirmative action.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180578,David Lagziel,Ehud Lehrer,,,,,,,,,,,,,,,,,,,C38,D44,F10,G24,J15,,,,,,,,,,,,,,,
An Event Long-Short Index: Theory and Applications,"VOL. 1, NO. 3, DECEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We propose a stock market-based measure to capture initial beliefs about an event's effect on firm profits, which may be used to measure whether initial expectations are subsequently realized. Our ""Event Long-Short Index"" is the difference in market-capitalization-weighted returns of firms that outperform versus underperform the market on the event date. We use post-event index returns to measure whether initial beliefs are reinforced or attenuated. We apply our approach to the 2016 US presidential election and Brexit referendum to illustrate the index and its interpretation and to validate it, showing that it moves as expected following subsequent political and business news.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180399,Raymond Fisman,Eric Zitzewitz,,,,,,,,,,,,,,,,,,,D22,D72,D83,G14,L25,,,,,,,,,,,,,,,
Clearing the Fog: The Predictive Power of Weather for Employment Reports and Their Asset Price Responses,"VOL. 1, NO. 3, DECEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper exploits vast granular data—with over one million county-month observations—to estimate a dynamic panel data model of weather's local employment effects. The fitted county model is then aggregated and used to generate in-sample and rolling out-of-sample (nowcast) estimates of the weather effect on national monthly employment. These nowcasts, which use only employment and weather data available prior to a given employment report, are significantly predictive not only of the surprise component of employment reports but also of stock and bond market returns on the days of employment reports.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180432,Daniel J. Wilson,,,,,,,,,,,,,,,,,,,,C53,G12,G17,H63,Q54,R23,,,,,,,,,,,,,,
The Model Selection Curse,"VOL. 1, NO. 2, SEPTEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"A statistician takes an action on behalf of an agent, based on the agent's self-reported personal data and a sample involving other people. The action that he takes is an estimated function of the agent's report. The estimation procedure involves model selection. We ask the following question: Is truth-telling optimal for the agent given the statistician's procedure? We analyze this question in the context of a simple example that highlights the role of model selection. We suggest that our simple exercise may have implications for the broader issue of human interaction with machine learning algorithms.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180485,Kfir Eliaz,Ran Spiegler,,,,,,,,,,,,,,,,,,,C52,,,,,,,,,,,,,,,,,,,
Household Matters: Revisiting the Returns to Capital among Female Microentrepreneurs,"VOL. 1, NO. 2, SEPTEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Multiple field experiments report positive financial returns to capital shocks for male and not female microentrepreneurs. But these analyses overlook the fact that female entrepreneurs often reside with male entrepreneurs. Using data from experiments in India, Sri Lanka, and Ghana, we show that the observed gender gap in microenterprise responses does not reflect lower returns on investment, when measured at the household level. Instead, the absence of a profit response among female-run enterprises reflects the fact that women's capital is typically invested into their husband's enterprise. We cannot reject equivalence of household-level income gains for male and female capital shock recipients.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180444,Arielle Bernhardt,Erica Field,Rohini Pande,Natalia Rigol,,,,,,,,,,,,,,,,,G31,J16,L25,L26,O12,O16,,,,,,,,,,,,,,
When Work Disappears: Manufacturing Decline and the Falling Marriage Market Value of Young Men,"VOL. 1, NO. 2, SEPTEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We exploit the gender-specific components of large-scale labor demand shocks stemming from rising international manufacturing competition to test how shifts in the relative economic stature of young men versus young women affected marriage, fertility, and children's living circumstances during 1990–2014. On average, trade shocks differentially reduce employment and earnings of young adult males. Consistent with Becker's model of household specialization, shocks to males' relative earnings reduce marriage and fertility. Consistent with prominent sociological accounts, these shocks heighten male idleness and premature mortality, and raise the share of mothers who are unwed and the share of children living in below-poverty, single-headed households.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180010,David Autor,David Dorn,Gordon Hanson,,,,,,,,,,,,,,,,,,F16,J12,J13,J23,J31,L60,J16,,,,,,,,,,,,,
Honesty via Choice-Matching,"VOL. 1, NO. 2, SEPTEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We introduce choice-matching, a class of mechanisms for eliciting honest responses to a multiple choice question (MCQ), as might appear in a market research study, opinion poll, or economics experiment. Under choice-matching, respondents are compensated through an auxiliary task, e.g., a personal consumption choice or a forecast. Their compensation depends both on their performance on the auxiliary task, and on the performance of those respondents who matched their response to the MCQ. We give conditions for such mechanisms to be strictly truth-inducing, focusing on a special case in which the auxiliary task is to predict the answers of other respondents.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180227,Jakša Cvitanić,Dražen Prelec,Blake Riley,Benjamin Tereick,,,,,,,,,,,,,,,,,C78,C83,D81,D82,D83,,,,,,,,,,,,,,,
"The Dollar, Bank Leverage, and Deviations from Covered Interest Parity","VOL. 1, NO. 2, SEPTEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,We document a triangular relationship in that a stronger dollar goes hand in hand with larger deviations from covered interest parity (CIP) and contractions of cross-border bank lending in dollars. We argue that underpinning the triangle is the role of the dollar as a key barometer of risk-taking capacity in global capital markets.,https://www.aeaweb.org/articles?id=10.1257/aeri.20180322,Stefan Avdjiev,Wenxin Du,Cathérine Koch,Hyun Song Shin,,,,,,,,,,,,,,,,,F23,F31,G15,G21,,,,,,,,,,,,,,,,
Estimating US Consumer Gains from Chinese Imports,"VOL. 1, NO. 2, SEPTEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We estimate the size of US consumer gains from Chinese imports during 2004–2015. Using barcode-level price and expenditure data, we construct inflation rates under CES preferences, and use Chinese exports to Europe as an instrument. We find significant negative effects of Chinese imports on US prices. This effect is driven by both changes in the prices of existing goods and the entry of new goods, and it is similar across consumer groups by income or region. A simple benchmarking exercise suggests that Chinese imports led to a 0.19 percentage point annual reduction in the price index for consumer tradables.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180358,Liang Bai,Sebastian Stumpner,,,,,,,,,,,,,,,,,,,E21,E31,F14,P33,,,,,,,,,,,,,,,,
Do the Rich Get Richer in the Stock Market? Evidence from India,"VOL. 1, NO. 2, SEPTEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We use data on Indian stock portfolios to show that return heterogeneity is the primary contributor to increasing inequality of wealth held in risky assets by Indian individual investors. Return heterogeneity increases equity wealth inequality through two main channels, both of which are related to the prevalence of undiversified accounts that own relatively few stocks. First, some undiversified portfolios randomly do well, while others randomly do poorly. Second, larger accounts diversify more effectively and thereby earn higher average log returns even though their average simple returns are no higher than those of smaller accounts.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180158,John Y. Campbell,Tarun Ramadorai,Benjamin Ranish,,,,,,,,,,,,,,,,,,D14,D31,G11,O16,,,,,,,,,,,,,,,,
"Divest, Disregard, or Double Down? Philanthropic Endowment Investments in Objectionable Firms","VOL. 1, NO. 2, SEPTEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"How much, if at all, should an endowment invest in a firm whose activities run counter to the charitable missions the endowment funds? I offer the first model characterizing this type of investment decision. I introduce a strategy called ""mission hedging,"" where—in contrast to traditional socially responsible investing—foundations may benefit from skewing investment toward the objectionable firm in order to align funding availability with need. I characterize the trade-offs driving foundation investment decisions. By leveraging the idiosyncratic firm risk typically diversified away in profit-maximizing portfolios, foundations may find that bad actors provide good opportunities to hedge mission-specific risks.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180347,Brigitte Roth Tran,,,,,,,,,,,,,,,,,,,,G11,G14,L31,M14,,,,,,,,,,,,,,,,
Robot Arithmetic: New Technology and Wages,"VOL. 1, NO. 1, JUNE 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Existing economic models show how new technology can cause large changes in relative wages and inequality. But there are also claims, based largely on verbal expositions, that new technology can harm workers on average or even all workers. This paper shows—under plausible assumptions—that new technology is unlikely to cause wages for all workers to fall and will cause average wages to rise if the prices of investment goods fall relative to consumer goods (a condition supported by the data). We outline how results may change with different assumptions.",https://www.aeaweb.org/articles?id=10.1257/aeri.20170036,Francesco Caselli,Alan Manning,,,,,,,,,,,,,,,,,,,D31,G31,J22,J24,J31,O31,O33,,,,,,,,,,,,,
Lerner Symmetry: A Modern Treatment,"VOL. 1, NO. 1, JUNE 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Which policies are protectionist and which ones are not? The Lerner Symmetry Theorem establishes that import tariffs and export taxes are equally protectionist. In this paper we provide a modern treatment of this classical result, highlighting the importance of multinational firms, global imbalances, and imperfect competition. Under perfect competition, the result follows from the separability of consumption and production across countries, ruling out tourism and some forms of multinational firms, but not others. Though we do not require trade balance, the role of initial assets is subtle: our result rules out foreign ownership of domestic assets, but does not constrain domestic ownership of foreign assets. Under imperfect competition, our result effectively rules out all multinational firms. We conclude by discussing the implications for border adjustment taxes.",https://www.aeaweb.org/articles?id=10.1257/aeri.20170006,Arnaud Costinot,Iván Werning,,,,,,,,,,,,,,,,,,,D41,D43,F13,F14,F23,,,,,,,,,,,,,,,
Debt Traps? Market Vendors and Moneylender Debt in India and the Philippines,"VOL. 1, NO. 1, JUNE 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"A debt trap occurs when someone takes on a high-interest-rate loan and is barely able to pay back the interest, and thus perpetually finds themselves in debt (often by refinancing). Studying such practices is important for understanding financial decision-making of households in dire circumstances, and also for setting appropriate consumer protection policies. We conduct a simple experiment in three sites in which we paid off high-interest moneylender debt of individuals. Most borrowers returned to debt within six weeks. One to two years after intervention, treatment individuals were borrowing at the same rate as control households.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180030,Dean Karlan,Sendhil Mullainathan,Benjamin N. Roth,,,,,,,,,,,,,,,,,,D14,D18,D91,,,,,,,,,,,,,,,,,
The Violent Consequences of Trade-Induced Worker Displacement in Mexico,"VOL. 1, NO. 1, JUNE 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Mexican manufacturing job loss induced by competition with China increases cocaine trafficking and violence, particularly in municipalities with transnational criminal organizations. When it becomes more lucrative to traffic drugs because changes in local labor markets lower the opportunity cost of criminal employment, criminal organizations plausibly fight to gain control. The evidence supports a Becker-style model in which the elasticity between legitimate and criminal employment is particularly high where criminal organizations lower illicit job search costs, where the drug trade implies higher pecuniary returns to violent crime, and where unemployment disproportionately affects low-skilled men.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180063,Melissa Dell,Benjamin Feigenberg,Kensuke Teshima,,,,,,,,,,,,,,,,,,F16,J24,J64,K42,L60,O15,R23,,,,,,,,,,,,,
Democratic Values and Institutions,"VOL. 1, NO. 1, JUNE 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper builds a model of the two-way interaction between democratic values and institutions to bridge sociological research, focusing on values, with economics research, which studies strategic decisions. Some citizens hold values that make them protest to preserve democracy with the share of such citizens evolving endogenously over time. There is then a natural complementarity between values and institutions creating persistence without assuming any form of commitment. The approach unifies ideas in the literature, explains observed patterns in the data on democratic values and political institutions, and suggests new insights into sources of heterogeneity in values.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180248,Timothy Besley,Torsten Persson,,,,,,,,,,,,,,,,,,,D02,D72,,,,,,,,,,,,,,,,,,
Stealth Consolidation: Evidence from an Amendment to the Hart-Scott-Rodino Act,"VOL. 1, NO. 1, JUNE 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Prospective merger review is the most frequent application of antitrust law. It exempts transactions on the basis of size, though small deals can have large anticompetitive effects in segmented industries. I examine its impact on antitrust enforcement and merger activity in the context of an abrupt increase in the US exemption threshold. I find that among newly-exempt deals, antitrust investigations fall to almost zero while mergers between competitors rise sharply. Effectively all of the rise reflects an endogenous response of firms to reduced premerger scrutiny, consistent with large deterrent effects of antitrust enforcement.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180137,Thomas G. Wollmann,,,,,,,,,,,,,,,,,,,,G34,G38,K21,L41,,,,,,,,,,,,,,,,
The Culture of Overconfidence,"VOL. 1, NO. 1, JUNE 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Perceptions of overconfidence can exacerbate the tendency of reputationally concerned leaders to continue bad projects. Reputation concerns alone induce a bias toward inefficient continuation in a leader receiving information privately. When she is overconfident—or holds a more favorable prior than observers—this tendency is aggravated. This remains true even when she is not really overconfident, but merely perceived to be so. Higher-order beliefs regarding overconfidence induce inefficient equilibrium selection even when there is ""almost common knowledge"" that the leader is not overconfident. This provides a novel perspective on how culture selects among equilibria: via higher-order beliefs.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180200,V. Bhaskar,Caroline Thomas,,,,,,,,,,,,,,,,,,,D82,D83,Z13,,,,,,,,,,,,,,,,,
Labor Supply and the Value of Non-work Time: Experimental Estimates from the Field,"VOL. 1, NO. 1, JUNE 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We estimate the marginal value of non-work time (MVT) using a field experiment. We offered job applicants randomized wage-hour bundles. Choices over these bundles yield estimates of the MVT as a function of hours, tracing out a labor supply relationship. The substitution effect is positive. Individual labor supply is highly elastic at low hours and more inelastic at higher hours. For unemployed applicants, our preferred estimate of the average opportunity cost of a full-time job due to lost leisure and household production is 60 percent of after-tax marginal product, and 72 percent when including fixed costs of employment and child-care costs.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180070,Alexandre Mas,Amanda Pallais,,,,,,,,,,,,,,,,,,,C93,J22,J24,J31,J64,J65,,,,,,,,,,,,,,
