Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Blind Disclosure,"VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We develop and test a theory of blind disclosure. A sender chooses whether to disclose information based on a preliminary, private signal. In the unique equilibrium, contrary to the literature's canonical unraveling result, senders disclose only if their preliminary signal exceeds a cutoff. This cutoff rule leads to partial unraveling in environments with either risk aversion or moral hazard, and disclosure decreases with uncertainty. Using unique administrative data on disclosed and undisclosed grades in a large university, we find that the model is consistent with student choices during spring 2020 to conceal letter grades by switching to optional pass-fail grades.",https://www.aeaweb.org/articles?id=10.1257/mic.20210182,Aaron Kolb,Marilyn Pease,Daniel W. Sacks,Joshua Quick,,,,,,,,,,,,,,,,,D81,D82,I23,,,,,,,,,,,,,,,,,
Optimal Nonlinear Pricing with Data-Sensitive Consumers,"VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We study monopolistic screening when some consumers are data sensitive and incur a privacy cost if their purchase reveals information to the monopolist. The monopolist discriminates between data-sensitive and classical consumers using privacy mechanisms that consist of a direct mechanism and a privacy option. A privacy mechanism is optimal for large privacy costs and leaves classical consumers better off than data-sensitive consumers with the same valuation. When privacy preferences become public information, data-sensitive consumers and the monopolist gain, whereas classical consumers lose. Our results are relevant for policies targeting consumers' data awareness, such as the European General Data Protection Regulation.",https://www.aeaweb.org/articles?id=10.1257/mic.20210190,Daniel Krähmer,Roland Strausz,,,,,,,,,,,,,,,,,,,D11,D42,D82,D83,L12,,,,,,,,,,,,,,,
Competition in Pricing Algorithms,"VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We document new facts about pricing technology using high-frequency data, and we examine the implications for competition. Some online retailers employ technology that allows for more frequent price changes and automated responses to price changes by rivals. Motivated by these facts, we consider a model in which firms can differ in pricing frequency and choose pricing algorithms that are a function of rivals' prices. In competitive (Markov perfect) equilibrium, the introduction of simple pricing algorithms can increase price levels, generate price dispersion, and exacerbate the price effects of mergers.",https://www.aeaweb.org/articles?id=10.1257/mic.20210158,Zach Y. Brown,Alexander MacKa,,,,,,,,,,,,,,,,,,,D21,D22,D43,G34,L13,L81,,,,,,,,,,,,,,
Targeted Product Design,"VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We propose an intuitive representation of product design in which firms locate inside a circle and consumers in its outer circumference. Designs trade off horizontal and vertical transport costs. Our setting encompasses all linear demand rotations. Firms with lower quality or higher marginal costs choose niche designs that cater to specific consumers at the expense of alienating the rest. Firms choose intermediate designs or more polarized ones, instead, depending on the convexity of the vertical transport cost. We examine such design choices in monopoly, duopoly, and monopolistic competition settings.",https://www.aeaweb.org/articles?id=10.1257/mic.20200474,Heski Bar-Isaac,Guillermo Caruana,Vicente Cuñat,,,,,,,,,,,,,,,,,,D21,D24,D42,D43,,,,,,,,,,,,,,,,
"The Good, the Bad, and the Complex: Product Design with Imperfect Information","VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We study the joint determination of product quality and complexity. In our model complexity affects how difficult it is for an agent to acquire information about product quality. An agent can accept or reject a product proposed by a designer, who can affect the quality and the complexity of the product. We find that complexity is not a necessary feature of low-quality products. An increase in designer–agent alignment leads to more complex but better-quality products. However, higher product demand or lower competition among designers leads to more complex and lower-quality products. We relate our findings to the existing empirical evidence.",https://www.aeaweb.org/articles?id=10.1257/mic.20210114,Vladimir Asriyan,Dana Foarta,Victoria Vanasco,,,,,,,,,,,,,,,,,,D82,D83,G23,L15,L51,L84,,,,,,,,,,,,,,
"Ad Clutter, Time Use, and Media Diversity","VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We introduce advertising congestion along with a time use model of consumer choice among media. Both consumers and advertisers multihome. Higher equilibrium advertising levels ensue on less popular media platforms because platforms treat consumer attention as a common property resource: smaller platforms internalize less of the congestion from advertising and so advertise more. Platform entry raises the ad nuisance price to consumers and diminishes the quality of the consumption experience on all platforms. For consumer welfare this price effect of entry dominates the positive effect of more variety in some settings; thus, consumers will then be worse off after entry.",https://www.aeaweb.org/articles?id=10.1257/mic.20210139,Simon P. Anderson,Martin Peitz,,,,,,,,,,,,,,,,,,,D11,D43,L13,L82,M37,,,,,,,,,,,,,,,
Reference Dependence and Attribution Bias: Evidence from Real-Effort Experiments,"VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We document a form of attribution bias wherein people wrongly ascribe sensations of positive or negative surprise to the underlying disutility of a real-effort task. Participants in our experiments learned from experience about two unfamiliar tasks, one more onerous than the other. We manipulated expectations about which task they would face: some participants were assigned their task by chance, while others knew their assignment in advance. Hours later, we elicited willingness to work again on that same task. Participants assigned the less (more) onerous task by chance were more (less) willing to work than those who knew their assignment in advance.",https://www.aeaweb.org/articles?id=10.1257/mic.20210031,Benjamin Bushong,Tristan Gagnon-Bartsch,,,,,,,,,,,,,,,,,,,C91,D84,D91,M54,,,,,,,,,,,,,,,,
The Doors of Perception: Theory and Evidence of Frame-Dependent Rationalizability,"VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We investigate how strategic behavior is affected by the set of notions (frames) used when thinking about the game. In our games the action set consists of visual objects: each player must privately choose one, trying to match the counterpart's choice. We propose a model where different player-types are aware of different attributes of the action set (hence, different frames). One of the novelties is an epistemic structure that allows players to think about new frames, after initial unawareness of some attributes. To test the model, our experimental design brings about multiple frames by varying subjects' awareness of several attributes.",https://www.aeaweb.org/articles?id=10.1257/mic.20210082,Gary Charness,Alessandro Sontuoso,,,,,,,,,,,,,,,,,,,C72,C78,C91,D83,,,,,,,,,,,,,,,,
Reference Pricing as a Deterrent to Entry: Evidence from the European Pharmaceutical Market,"VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"External reference pricing (ERP), the practice of benchmarking domestic drug prices to foreign prices, generates an incentive for firms to withhold products from low-income countries. Using a novel moment inequality approach, we estimate a structural model to measure how ERP policies affect access to innovative drugs across Europe. We find that ERP increases entry delays in eight low-income European countries by up to one year per drug. The European Union could remove these delays without replacing ERP by compensating firms through lump-sum transfers at the cost of around €18 million per drug.",https://www.aeaweb.org/articles?id=10.1257/mic.20210053,Luca Maini,Fabio Pammolli,,,,,,,,,,,,,,,,,,,L13,L51,L65,,,,,,,,,,,,,,,,,
Complexity and Procedural Choice,"VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We test the core ideas of the ""automata"" approach to bounded rationality, using simple experimental bandit tasks. Optimality requires subjects to use a moderately complex decision procedure, but most subjects in our baseline condition instead use simpler (often sub-optimal) procedures that economize on ""states"" in the algorithmic structure of the rule. When we artificially remove the mental costs of tracking states by having the computer track and organize past events, subjects abandon these simpler rules and use maximally complex optimal rules instead. The results thus suggest that the main type of complexity described in the automata literature fundamentally influences behavior.",https://www.aeaweb.org/articles?id=10.1257/mic.20210032,James Banovetz,Ryan Oprea,,,,,,,,,,,,,,,,,,,C91,D12,D91,,,,,,,,,,,,,,,,,
Biased Beliefs in Search Markets,"VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We study the implications of biased consumer beliefs for search market outcomes in the seminal framework due to Diamond (1971). Biased consumers base their search strategy on a belief function that specifies for any (true) distribution of utility offers in the market a possibly incorrect distribution of utility offers. If biased consumers overestimate the best offer in the market, a novel type of equilibrium may emerge in which firms make exceptionally favorable offers in order to meet biased consumers' unreasonably high expectations, which then become partially self-fulfilling. Consequently, the presence of biased consumers may improve the welfare of all consumers.",https://www.aeaweb.org/articles?id=10.1257/mic.20210007,Tobias Gamp,Daniel Krähmer,,,,,,,,,,,,,,,,,,,D11,D21,D83,D84,,,,,,,,,,,,,,,,
"At the Helm, Kirk or Spock? The Pros and Cons of Charismatic Leadership","VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Charismatic leaders are often desired. At the same time, experience, especially with demagogues, as well as social science studies, raise doubts about such leaders. This paper offers explanations for charismatic leadership's ""mixed report card."" It offers insights into why and when charismatic leadership can be effective; which, when, and why certain groups will prefer more to less charismatic leaders; and how being more charismatic can make leaders worse in other dimensions, particularly causing them to work less hard on their followers' behalf.",https://www.aeaweb.org/articles?id=10.1257/mic.20170407,Benjamin E. Hermalin,,,,,,,,,,,,,,,,,,,,D72,D83,M54,,,,,,,,,,,,,,,,,
Too Good to Be True? Retention Rules for Noisy Agents,"VOL. 15, NO. 2, MAY 2023",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"An agent who privately knows his type seeks to be retained by a principal. Agents signal their type with some ambient noise, but can alter this noise, perhaps at some cost. Our main finding is that in equilibrium, the principal treats extreme signals in either direction with suspicion, and retains the agent if and only if the signal falls in some intermediate bounded set. In short, she follows the maxim: ""if it seems too good to be true, it probably is."" We consider extensions and applications, including non-normal signal structures, dynamics with term limits, risky portfolio management, and political risk-taking.",https://www.aeaweb.org/articles?id=10.1257/mic.20200472,Francisco Espinosa ,Debraj Ra,,,,,,,,,,,,,,,,,,,D72,D82,G11,G41,,,,,,,,,,,,,,,,
