Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Labor Market Responses to Unemployment Insurance: The Role of Heterogeneity,"VOL. 15, NO. 3, JULY 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We document considerable scope of heterogeneity within the unemployed, especially when they are divided along eligibility for and receipt of unemployment insurance (UI). We study the implications of this heterogeneity on UI's insurance-incentive trade-off using a heterogeneous-agent job search model capable of matching the wealth and income differences that distinguish UI recipients from nonrecipients. Insurance benefits are larger for UI recipients who are predominantly wealth poor. Meanwhile, incentive costs are nonmonotonic in wealth because the poorest individuals, who value employment, exhibit weak responses. Differential elasticities imply that accounting for the composition of recipients is material to the evaluation of UI's insurance-incentive trade-off.",https://www.aeaweb.org/articles?id=10.1257/mac.20200057,Serdar Birinci,Kurt See,,,,,,,,,,,,,,,,,,,D91,E24,E32,J64,J65,,,,,,,,,,,,,,,
Earnings-Based Borrowing Constraints and Macroeconomic Fluctuations,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Microeconomic evidence reveals a direct link between firms' current earnings and their access to debt. This paper studies macroeconomic implications of earnings-based borrowing constraints. In a macro model, firms with earnings-based constraints borrow more in response to positive investment shocks, whereas firms with collateral constraints borrow less. Empirically, aggregate and firm-level credit responds to identified investment shocks according to the predictions with earnings-based constraints. Moreover, with sticky prices, earnings-based constraints imply that supply shocks are quantitatively more important. This is validated in an estimated version of the model, highlighting the importance of carefully modeling credit constraints to understand policy trade-offs.",https://www.aeaweb.org/articles?id=10.1257/mac.20210099,Thomas Drechsel,,,,,,,,,,,,,,,,,,,,E22,E32,G31,G32,,,,,,,,,,,,,,,,
Collective Moral Hazard and the Interbank Market,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The concentration of risk within the financial system leads to systemic instability. We propose a theory to explain the structure of the financial system and show how it alters the risk-taking incentives of financial institutions when the government optimally intervenes during crises. By issuing interbank claims, risky institutions endogenously become large and interconnected. This concentrated structure enables institutions to share the risk of systemic crises in a privately optimal way but leads to excessive risk taking even by peripheral institutions. Interconnectedness and excessive risk taking reinforce one another. Macroprudential regulation that limits the interconnectedness of risky institutions improves welfare.",https://www.aeaweb.org/articles?id=10.1257/mac.20210333,Levent Altinoglu,Joseph E. Stiglitz,,,,,,,,,,,,,,,,,,,D82,E44,G01,G21,G28,,,,,,,,,,,,,,,
Cross-Sectional Uncertainty and the Business Cycle: Evidence from 40 Years of Options Data,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper presents a novel and unique measure of cross-sectional uncertainty constructed from stock options on individual firms. Cross-sectional uncertainty varied little between 1980 and 1995 and subsequently had three distinct peaks—during the tech boom, the financial crisis, and the coronavirus epidemic. Cross-sectional uncertainty has had a mixed relationship with overall economic activity, and aggregate uncertainty is much more powerful for forecasting aggregate growth. The data and moments can be used to calibrate and test structural models of the effects of uncertainty shocks. In international data, we find similar dynamics and a strong common factor in cross-sectional uncertainty.",https://www.aeaweb.org/articles?id=10.1257/mac.20210136,Ian Dew-Becker,Stefano Giglio,,,,,,,,,,,,,,,,,,,D21,D81,E23,E24,E32,G13,O34,,,,,,,,,,,,,
Self-Harming Trade Policy? Protectionism and Production Networks,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Using monthly data on temporary trade barriers (TTBs), we estimate the dynamic employment effects of protectionism through vertical production linkages. First, exploiting high-frequency data and TTB procedural details, we identify trade policy shocks exogenous to economic fundamentals. We then use input-output tables to construct measures of protectionism affecting downstream producers. Finally, we estimate panel local projections using the identified trade policy shocks. Protectionism has small and insignificant beneficial effects in protected industries. The effects in downstream industries are negative, sizable, and significant. The employment decline follows an increase in intermediate input and final goods prices and a decline in stock market returns.",https://www.aeaweb.org/articles?id=10.1257/mac.20190445,Alessandro Barattieri,Matteo Cacciatore,,,,,,,,,,,,,,,,,,,E24,F13,F14,F16,G14,L14,,,,,,,,,,,,,,
The Response of Consumer Spending to Changes in Gasoline Prices,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper estimates how overall consumer spending responds to changes in gasoline prices. It uses the differential impact across consumers of the sharp drop in gasoline prices in 2014 for identification. This estimation strategy is implemented using comprehensive, high-frequency, transaction-level data for a large panel of individuals. The average estimated marginal propensity to consume (MPC) out of unanticipated, permanent shocks to income is approximately one. This estimate accounts for the elasticity of demand for gasoline and potential slow adjustment to changes in prices. The high MPC implies that changes in gasoline prices have large aggregate effects.",https://www.aeaweb.org/articles?id=10.1257/mac.20210024,Michael Gelman,Yuriy Gorodnichenko,Shachar Kariv,Dmitri Koustas,Matthew D. Shapiro,Dan Silverman,Steven Tadelis,,,,,,,,,,,,,,D12,G51,L11,L71,L81,Q35,,,,,,,,,,,,,,
State-Dependent Attention and Pricing Decisions,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper studies price-setting decisions under rational inattention. Prices are set by tracking an unobserved target whose distribution is also unknown. Information acquisition is dynamic and fully flexible since, given information acquired previously, price setters choose the amount of information they collect as well as how they want to learn about both the outcome and its distribution. We show that by allowing for imperfect information to be the unique source of rigidity, the model can reconcile stylized facts in the microeconomic evidence on price setting while simultaneously being consistent with empirical results on state-dependent attention.",https://www.aeaweb.org/articles?id=10.1257/mac.20210038,Javier Turen,,,,,,,,,,,,,,,,,,,,D21,D82,D83,E32,L11,L25,,,,,,,,,,,,,,
Capital-Reallocation Frictions and Trade Shocks,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"What are the short-term effects of an import-competition shock on capital reallocation and aggregate productivity? To address this question, we develop a quantitative model with heterogeneous firms and capital-reallocation frictions. We discipline the model with micro data on investment dynamics of Peruvian manufacturing firms and trade flows between China and Peru. Because of large frictions in firm downsizing and exit, an import-competition shock induces a temporary aggregate-productivity loss and larger dispersion in marginal products, due to investment inaction and exit of some productive firms. Empirical evidence on the effects of trade shocks on capital reallocation supports the model mechanism.",https://www.aeaweb.org/articles?id=10.1257/mac.20200429,Andrea Lanteri,Pamela Medina,Eugene Tan,,,,,,,,,,,,,,,,,,E22,E23,F14,L60,O14,O16,O19,,,,,,,,,,,,,
The State-Dependent Effectiveness of Hiring Subsidies,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The responsiveness of job creation to shocks is procyclical, while the responsiveness of job destruction is countercyclical. This new finding can be explained by a heterogeneous-firm model in which hiring costs lead to lumpy employment adjustment. The model predicts that policies that aim to stimulate employment by encouraging job creation, such as hiring subsidies, are significantly less effective in recessions: these are times when few firms are near their hiring thresholds and many firms are near their firing thresholds. Policies that target the job destruction margin, such as employment protection subsidies, are particularly effective at such times.",https://www.aeaweb.org/articles?id=10.1257/mac.20200402,Sebastian Graves,,,,,,,,,,,,,,,,,,,,E24,E32,H25,J23,J64,,,,,,,,,,,,,,,
Learning-through-Survey in Inflation Expectations,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"When surveys rely on repeat participants, this raises the possibility that survey participation may affect future responses, perhaps by prompting information acquisition between survey waves. We show that these ""learning-through-survey"" effects are large for household inflation expectations. Repeat survey participants generally have lower inflation expectations and uncertainty, particularly if their initial uncertainty was high. Consequently, repeat participants may be more informed about or attentive to inflation. This has important implications: for example, inflation expectations of new participants are more influenced by oil prices, and estimates of the elasticity of intertemporal substitution are lower for new participants.",https://www.aeaweb.org/articles?id=10.1257/mac.20200387,Gwangmin Kim,Carola Binder,,,,,,,,,,,,,,,,,,,C83,D84,E31,E37,E58,,,,,,,,,,,,,,,
Measuring Monetary Policy in the Euro Area Using SVARs with Residual Restrictions,"VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This study measures the effects of monetary policy in the euro area using a small number of sign and magnitude restrictions on the residuals of a structural vector autoregression. We derive the dates and directions of these shocks from high-frequency financial market data around official European Central Bank policy announcements. Based on an in-depth narrative analysis and a comparison of the results with those of a standard high-frequency approach, we argue that our approach is purged from central bank information effects. Despite our rather agnostic identification strategy, we find clear and conclusive effects of monetary policy shocks on a wide range of macroeconomic variables.",https://www.aeaweb.org/articles?id=10.1257/mac.20210035,Harald Badinger,Stefan Schiman,,,,,,,,,,,,,,,,,,,C32,E43,E44,E52,E58,F33,G14,,,,,,,,,,,,,
"The Effect of Population Aging on Economic Growth, the Labor Force, and Productivity","VOL. 15, NO. 2, APRIL 2023",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,Population aging is expected to slow US economic growth. We use variation in the predetermined component of population aging across states to estimate the impact of aging on growth in GDP per capita for 1980–2010. We find that each 10 percent increase in the fraction of the population age 60+ decreased per capita GDP by 5.5 percent. One-third of the reduction arose from slower employment growth; two-thirds due to slower labor productivity growth. Labor compensation and wages also declined in response. Our estimate implies population aging reduced the growth rate in GDP per capita by 0.3 percentage points per year during 1980–2010.,https://www.aeaweb.org/articles?id=10.1257/mac.20190196,Nicole Maestas,Kathleen J. Mullen,David Powell,,,,,,,,,,,,,,,,,,E23,E24,J11,J14,J31,O47,,,,,,,,,,,,,,
